id,citing,cited
oci:06320165510-062603092601,omid:br/06320165510,omid:br/062603092601
oci:06470152263-062601954452,omid:br/06470152263,omid:br/062601954452
oci:06490128641-06502591980,omid:br/06490128641,omid:br/06502591980
oci:061103986604-06602572191,omid:br/061103986604,omid:br/06602572191
oci:061603901271-062601860531,omid:br/061603901271,omid:br/062601860531
oci:061202083592-06702645078,omid:br/061202083592,omid:br/06702645078
oci:06804433688-06120814366,omid:br/06804433688,omid:br/06120814366
oci:06303731534-06704007404,omid:br/06303731534,omid:br/06704007404
oci:06601319509-06450115178,omid:br/06601319509,omid:br/06450115178
oci:06510107608-06150463003,omid:br/06510107608,omid:br/06150463003
oci:062403948852-06502532219,omid:br/062403948852,omid:br/06502532219
oci:06704412827-06130537321,omid:br/06704412827,omid:br/06130537321
oci:06430181596-06180856766,omid:br/06430181596,omid:br/06180856766
oci:06504459170-06190512879,omid:br/06504459170,omid:br/06190512879
oci:06904048577-062201517629,omid:br/06904048577,omid:br/062201517629
oci:06704398788-06803483573,omid:br/06704398788,omid:br/06803483573
oci:06303509983-06202145706,omid:br/06303509983,omid:br/06202145706
oci:06380121720-06401300373,omid:br/06380121720,omid:br/06401300373
oci:06604400878-06702415925,omid:br/06604400878,omid:br/06702415925
oci:06504450104-061503144273,omid:br/06504450104,omid:br/061503144273
oci:061103949699-06801254833,omid:br/061103949699,omid:br/06801254833
oci:062601071739-06140864469,omid:br/062601071739,omid:br/06140864469
oci:06520101872-06150559817,omid:br/06520101872,omid:br/06150559817
oci:06270180207-06502510769,omid:br/06270180207,omid:br/06502510769
oci:06360158696-061601450476,omid:br/06360158696,omid:br/061601450476
oci:06370134206-06130730342,omid:br/06370134206,omid:br/06130730342
oci:06360147225-06301342638,omid:br/06360147225,omid:br/06301342638
oci:06460123880-061301719091,omid:br/06460123880,omid:br/061301719091
oci:06804349910-06250690217,omid:br/06804349910,omid:br/06250690217
oci:06290136891-06503446032,omid:br/06290136891,omid:br/06503446032
oci:06410191163-061802376548,omid:br/06410191163,omid:br/061802376548
oci:061403901231-06603997279,omid:br/061403901231,omid:br/06603997279
oci:06204440602-06230301148,omid:br/06204440602,omid:br/06230301148
oci:06804433349-06120113919,omid:br/06804433349,omid:br/06120113919
oci:06150637429-06601787386,omid:br/06150637429,omid:br/06601787386
oci:06430147600-06203119289,omid:br/06430147600,omid:br/06203119289
oci:06903995672-06103574439,omid:br/06903995672,omid:br/06103574439
oci:06360197168-062201072495,omid:br/06360197168,omid:br/062201072495
oci:06404351365-06110797115,omid:br/06404351365,omid:br/06110797115
oci:06410139523-06160509314,omid:br/06410139523,omid:br/06160509314
oci:06504418225-06160988016,omid:br/06504418225,omid:br/06160988016
oci:06420175625-06703288209,omid:br/06420175625,omid:br/06703288209
oci:06604412942-06403105861,omid:br/06604412942,omid:br/06403105861
oci:06504430618-06150480462,omid:br/06504430618,omid:br/06150480462
oci:061403860604-061501700113,omid:br/061403860604,omid:br/061501700113
oci:06170654456-06130779702,omid:br/06170654456,omid:br/06130779702
oci:062503922615-06102777077,omid:br/062503922615,omid:br/06102777077
oci:06290106301-06260576841,omid:br/06290106301,omid:br/06260576841
oci:06604407697-062401147657,omid:br/06604407697,omid:br/062401147657
oci:06201447222-06460100840,omid:br/06201447222,omid:br/06460100840
oci:062503993530-06103124307,omid:br/062503993530,omid:br/06103124307
oci:06390117324-062502977928,omid:br/06390117324,omid:br/062502977928
oci:06270167190-061702801863,omid:br/06270167190,omid:br/061702801863
oci:061203918819-06901874743,omid:br/061203918819,omid:br/06901874743
oci:06420164452-06401327687,omid:br/06420164452,omid:br/06401327687
oci:06504459447-06703268933,omid:br/06504459447,omid:br/06703268933
oci:06410148342-06102644544,omid:br/06410148342,omid:br/06102644544
oci:06530169058-06901953759,omid:br/06530169058,omid:br/06901953759
oci:061203862509-06502877476,omid:br/061203862509,omid:br/06502877476
oci:06510132764-06150247448,omid:br/06510132764,omid:br/06150247448
oci:06701404222-06803479070,omid:br/06701404222,omid:br/06803479070
oci:061503477348-06203481881,omid:br/061503477348,omid:br/06203481881
oci:06903958700-06260136919,omid:br/06903958700,omid:br/06260136919
oci:06460140566-06803908527,omid:br/06460140566,omid:br/06803908527
oci:06470130023-06220848681,omid:br/06470130023,omid:br/06220848681
oci:06310154900-06802192993,omid:br/06310154900,omid:br/06802192993
oci:062103963578-06260139847,omid:br/062103963578,omid:br/06260139847
oci:061902582185-06704114380,omid:br/061902582185,omid:br/06704114380
oci:061203920094-06502234707,omid:br/061203920094,omid:br/06502234707
oci:06470136993-061401007158,omid:br/06470136993,omid:br/061401007158
oci:061903933941-061601609305,omid:br/061903933941,omid:br/061601609305
oci:06240975884-06210795193,omid:br/06240975884,omid:br/06210795193
oci:06510173449-061802826810,omid:br/06510173449,omid:br/061802826810
oci:061401638865-06180648901,omid:br/061401638865,omid:br/06180648901
oci:062103978383-06203680833,omid:br/062103978383,omid:br/06203680833
oci:061403849594-06110887928,omid:br/061403849594,omid:br/06110887928
oci:06504388028-06102379871,omid:br/06504388028,omid:br/06102379871
oci:06201597805-06110181590,omid:br/06201597805,omid:br/06110181590
oci:062203985156-06140561512,omid:br/062203985156,omid:br/06140561512
oci:06360102560-06140561512,omid:br/06360102560,omid:br/06140561512
oci:06704385375-06303202666,omid:br/06704385375,omid:br/06303202666
oci:06530106956-06170568343,omid:br/06530106956,omid:br/06170568343
oci:06310151049-06140561512,omid:br/06310151049,omid:br/06140561512
oci:06304421584-06101528651,omid:br/06304421584,omid:br/06101528651
oci:061303878694-061802827094,omid:br/061303878694,omid:br/061802827094
oci:06420144041-062601954452,omid:br/06420144041,omid:br/062601954452
oci:06604359731-06210956380,omid:br/06604359731,omid:br/06210956380
oci:06604404814-06230223708,omid:br/06604404814,omid:br/06230223708
oci:06520157812-06502510769,omid:br/06520157812,omid:br/06502510769
oci:06280146005-06390139304,omid:br/06280146005,omid:br/06390139304
oci:06380153689-06501495894,omid:br/06380153689,omid:br/06501495894
oci:06280146006-06203017757,omid:br/06280146006,omid:br/06203017757
oci:06280146006-06390139304,omid:br/06280146006,omid:br/06390139304
oci:06804340390-06303202666,omid:br/06804340390,omid:br/06303202666
oci:06460166773-06170568343,omid:br/06460166773,omid:br/06170568343
oci:06360125505-06210956380,omid:br/06360125505,omid:br/06210956380
oci:06460166978-06140561512,omid:br/06460166978,omid:br/06140561512
oci:06460166984-06240170058,omid:br/06460166984,omid:br/06240170058
oci:06480189315-06503288031,omid:br/06480189315,omid:br/06503288031
oci:06460166991-06240170058,omid:br/06460166991,omid:br/06240170058
oci:06604359736-06210956380,omid:br/06604359736,omid:br/06210956380
oci:06360195947-06501992948,omid:br/06360195947,omid:br/06501992948
oci:06204373251-06170568343,omid:br/06204373251,omid:br/06170568343
oci:06440101614-06170568343,omid:br/06440101614,omid:br/06170568343
oci:06440101614-06902293924,omid:br/06440101614,omid:br/06902293924
oci:06903995529-06140561512,omid:br/06903995529,omid:br/06140561512
oci:061203905949-06210956380,omid:br/061203905949,omid:br/06210956380
oci:06460167265-06170183458,omid:br/06460167265,omid:br/06170183458
oci:06380116483-06502877476,omid:br/06380116483,omid:br/06502877476
oci:06270198033-06303202666,omid:br/06270198033,omid:br/06303202666
oci:06604425348-06240746889,omid:br/06604425348,omid:br/06240746889
oci:06510148879-06140561512,omid:br/06510148879,omid:br/06140561512
oci:06430131172-06902294461,omid:br/06430131172,omid:br/06902294461
oci:06290133555-06302570684,omid:br/06290133555,omid:br/06302570684
oci:06510164294-06170568343,omid:br/06510164294,omid:br/06170568343
oci:06430131253-06230223708,omid:br/06430131253,omid:br/06230223708
oci:061803893398-062201391365,omid:br/061803893398,omid:br/062201391365
oci:06480149733-06140561512,omid:br/06480149733,omid:br/06140561512
oci:06480185230-06902294461,omid:br/06480185230,omid:br/06902294461
oci:06804373254-062202441807,omid:br/06804373254,omid:br/062202441807
oci:06504390448-06140561512,omid:br/06504390448,omid:br/06140561512
oci:06430131273-06170568343,omid:br/06430131273,omid:br/06170568343
oci:06430131295-06140561512,omid:br/06430131295,omid:br/06140561512
oci:06430131295-06170568343,omid:br/06430131295,omid:br/06170568343
oci:06430131303-06140561512,omid:br/06430131303,omid:br/06140561512
oci:06480185231-06170568343,omid:br/06480185231,omid:br/06170568343
oci:06903995899-06170568343,omid:br/06903995899,omid:br/06170568343
oci:06270132112-06210956380,omid:br/06270132112,omid:br/06210956380
oci:06330156095-06140561512,omid:br/06330156095,omid:br/06140561512
oci:06704396406-06240746889,omid:br/06704396406,omid:br/06240746889
oci:06440114759-06503288031,omid:br/06440114759,omid:br/06503288031
oci:06390157000-06240269543,omid:br/06390157000,omid:br/06240269543
oci:06430131572-06170568343,omid:br/06430131572,omid:br/06170568343
oci:06430131574-06140561512,omid:br/06430131574,omid:br/06140561512
oci:06430131581-06140561512,omid:br/06430131581,omid:br/06140561512
oci:062103953382-06210956380,omid:br/062103953382,omid:br/06210956380
oci:06450184729-06170568343,omid:br/06450184729,omid:br/06170568343
oci:06380166381-06260139847,omid:br/06380166381,omid:br/06260139847
oci:06440129963-06260801792,omid:br/06440129963,omid:br/06260801792
oci:06450184985-06140561512,omid:br/06450184985,omid:br/06140561512
oci:06804373279-06140561512,omid:br/06804373279,omid:br/06140561512
oci:06320165687-06170183458,omid:br/06320165687,omid:br/06170183458
oci:06320152551-06303202666,omid:br/06320152551,omid:br/06303202666
oci:06450185058-06170183458,omid:br/06450185058,omid:br/06170183458
oci:06450185077-06170183458,omid:br/06450185077,omid:br/06170183458
oci:06510164300-06320169698,omid:br/06510164300,omid:br/06320169698
oci:06330156102-06140561512,omid:br/06330156102,omid:br/06140561512
oci:06450185123-06140561512,omid:br/06450185123,omid:br/06140561512
oci:06460137812-06170183458,omid:br/06460137812,omid:br/06170183458
oci:06804429208-06230223708,omid:br/06804429208,omid:br/06230223708
oci:06360102633-06170568343,omid:br/06360102633,omid:br/06170568343
oci:06804330512-06804330486,omid:br/06804330512,omid:br/06804330486
oci:06704430183-061601955909,omid:br/06704430183,omid:br/061601955909
oci:06390190566-062602841681,omid:br/06390190566,omid:br/062602841681
oci:06450185197-06240170058,omid:br/06450185197,omid:br/06240170058
oci:06450185241-06210956380,omid:br/06450185241,omid:br/06210956380
oci:06510178284-06901486442,omid:br/06510178284,omid:br/06901486442
oci:06310154309-06210956380,omid:br/06310154309,omid:br/06210956380
oci:06804373294-06203279654,omid:br/06804373294,omid:br/06203279654
oci:06204371290-06503494251,omid:br/06204371290,omid:br/06503494251
oci:06430116638-06140561512,omid:br/06430116638,omid:br/06140561512
oci:06104368531-06240746889,omid:br/06104368531,omid:br/06240746889
oci:06104386391-06210956380,omid:br/06104386391,omid:br/06210956380
oci:06450185324-06170183458,omid:br/06450185324,omid:br/06170183458
oci:06450185330-06303202666,omid:br/06450185330,omid:br/06303202666
oci:06480177299-06703288209,omid:br/06480177299,omid:br/06703288209
oci:06520182497-06170568343,omid:br/06520182497,omid:br/06170568343
oci:06804373299-06140561512,omid:br/06804373299,omid:br/06140561512
oci:06303163183-06601787386,omid:br/06303163183,omid:br/06601787386
oci:06150864887-06240746889,omid:br/06150864887,omid:br/06240746889
oci:06303950611-06170568343,omid:br/06303950611,omid:br/06170568343
oci:06303189966-06420133122,omid:br/06303189966,omid:br/06420133122
oci:06290171156-06903076477,omid:br/06290171156,omid:br/06903076477
oci:06240319912-06601787386,omid:br/06240319912,omid:br/06601787386
oci:061702566446-06601787386,omid:br/061702566446,omid:br/06601787386
oci:06401426339-06601787386,omid:br/06401426339,omid:br/06601787386
oci:06102111105-06170183458,omid:br/06102111105,omid:br/06170183458
oci:062303338928-061303508225,omid:br/062303338928,omid:br/061303508225
oci:06380154040-06140561512,omid:br/06380154040,omid:br/06140561512
oci:06604334187-06203279654,omid:br/06604334187,omid:br/06203279654
oci:061603858020-06170183458,omid:br/061603858020,omid:br/06170183458
oci:06410123265-06502510769,omid:br/06410123265,omid:br/06502510769
oci:06350185187-06210956380,omid:br/06350185187,omid:br/06210956380
oci:06470119609-06303202666,omid:br/06470119609,omid:br/06303202666
oci:062403962955-06303202666,omid:br/062403962955,omid:br/06303202666
oci:06430153779-06230223708,omid:br/06430153779,omid:br/06230223708
oci:06520158157-06303202666,omid:br/06520158157,omid:br/06303202666
oci:06380101581-06303202666,omid:br/06380101581,omid:br/06303202666
oci:062404008451-06201319817,omid:br/062404008451,omid:br/06201319817
oci:06340121209-06140561512,omid:br/06340121209,omid:br/06140561512
oci:06340121209-06170568343,omid:br/06340121209,omid:br/06170568343
oci:06330158822-06902294461,omid:br/06330158822,omid:br/06902294461
oci:06380186660-061903087574,omid:br/06380186660,omid:br/061903087574
oci:06490183667-06140561512,omid:br/06490183667,omid:br/06140561512
oci:06320116357-06210956380,omid:br/06320116357,omid:br/06210956380
oci:06904062655-06303202666,omid:br/06904062655,omid:br/06303202666
oci:062503996551-06140561512,omid:br/062503996551,omid:br/06140561512
oci:062503996552-06901953759,omid:br/062503996552,omid:br/06901953759
oci:06504404795-06701342501,omid:br/06504404795,omid:br/06701342501
oci:06450110448-06170183458,omid:br/06450110448,omid:br/06170183458
oci:06704387642-06303492530,omid:br/06704387642,omid:br/06303492530
oci:06440169400-06303202666,omid:br/06440169400,omid:br/06303202666
oci:06310134239-06301582028,omid:br/06310134239,omid:br/06301582028
oci:061103978788-06140561512,omid:br/061103978788,omid:br/06140561512
oci:06280187285-06140561512,omid:br/06280187285,omid:br/06140561512
oci:06320171036-06502797248,omid:br/06320171036,omid:br/06502797248
oci:06340112825-06140561512,omid:br/06340112825,omid:br/06140561512
oci:06104349651-06140613444,omid:br/06104349651,omid:br/06140613444
oci:06470112054-06170183458,omid:br/06470112054,omid:br/06170183458
oci:06280181666-06140561512,omid:br/06280181666,omid:br/06140561512
oci:06330156521-06140561512,omid:br/06330156521,omid:br/06140561512
oci:06604384451-062401473077,omid:br/06604384451,omid:br/062401473077
oci:06430140574-06140561512,omid:br/06430140574,omid:br/06140561512
oci:062404030594-06240170058,omid:br/062404030594,omid:br/06240170058
oci:062404030595-06902294461,omid:br/062404030595,omid:br/06902294461
oci:062404030595-06902293924,omid:br/062404030595,omid:br/06902293924
oci:06440155160-06601787386,omid:br/06440155160,omid:br/06601787386
oci:062404030604-061302906992,omid:br/062404030604,omid:br/061302906992
oci:062404030647-06110466944,omid:br/062404030647,omid:br/06110466944
oci:061902698366-06204110598,omid:br/061902698366,omid:br/06204110598
oci:06380161382-06804113164,omid:br/06380161382,omid:br/06804113164
oci:06303694651-06250671342,omid:br/06303694651,omid:br/06250671342
oci:06140169126-062403331206,omid:br/06140169126,omid:br/062403331206
oci:06140169179-062403331206,omid:br/06140169179,omid:br/062403331206
oci:06150170903-06601787386,omid:br/06150170903,omid:br/06601787386
oci:06160515291-06250671342,omid:br/06160515291,omid:br/06250671342
oci:061103960767-06210956380,omid:br/061103960767,omid:br/06210956380
oci:061201784442-06601787386,omid:br/061201784442,omid:br/06601787386
oci:06403065511-06240746889,omid:br/06403065511,omid:br/06240746889
oci:06220935725-06601787386,omid:br/06220935725,omid:br/06601787386
oci:06503224534-06601787386,omid:br/06503224534,omid:br/06601787386
oci:06220935737-06601787386,omid:br/06220935737,omid:br/06601787386
oci:062602281495-06170183458,omid:br/062602281495,omid:br/06170183458
